id,Danceability
17170,5.5
17171,5.5
17172,2.5
17173,3.5
17174,4.5
17175,5.5
17176,3.5
17177,2.5
17178,3.5
17179,2.5
17180,4.5
17181,4.5
17182,5.5
17183,5.5
17184,4.5
17185,3.5
17186,4.5
17187,0.5
17188,3.5
17189,4.5
17190,6.5
17191,6.5
17192,7.5
17193,6.5
17194,3.5
17195,7.5
17196,7.5
17197,6.5
17198,8.5
17199,4.5
17200,2.5
17201,2.5
17202,0.5
17203,1.5
17204,5.5
17205,3.5
17206,5.5
17207,0.5
17208,1.5
17209,1.5
17210,5.5
17211,5.5
17212,0.5
17213,7.5
17214,5.5
17215,5.5
17216,5.5
17217,5.5
17218,6.5
17219,5.5
17220,6.5
17221,1.5
17222,5.5
17223,4.5
17224,3.5
17225,1.5
17226,4.5
17227,2.5
17228,2.5
17229,1.5
17230,1.5
17231,3.5
17232,3.5
17233,2.5
17234,1.5
17235,4.5
17236,1.5
17237,0.5
17238,0.5
17239,2.5
17240,0.0
17241,0.5
17242,0.0
17243,4.5
17244,1.5
17245,4.5
17246,3.5
17247,7.5
17248,1.5
17249,5.5
17250,1.5
17251,2.5
17252,3.5
17253,3.5
17254,4.5
17255,6.5
17256,4.5
17257,5.5
17258,3.5
17259,2.5
17260,4.5
17261,5.5
17262,6.5
17263,7.5
17264,5.5
17265,6.5
17266,2.5
17267,4.5
17268,7.5
17269,5.5
17270,6.5
17271,7.5
17272,4.5
17273,6.5
17274,7.5
17275,6.5
17276,4.5
17277,2.5
17278,4.5
17279,3.5
17280,2.5
17281,5.5
17282,0.5
17283,6.5
17284,6.5
17285,6.5
17286,3.5
17287,2.5
17288,6.5
17289,5.5
17290,5.5
17291,4.5
17292,6.5
17293,4.5
17294,7.5
17295,6.5
17296,6.5
17297,3.5
17298,5.5
17299,7.5
17300,8.5
17301,7.5
17302,6.5
17303,1.5
17304,6.5
17305,4.5
17306,5.5
17307,3.5
17308,1.5
17309,7.5
17310,6.5
17311,5.5
17312,4.5
17313,5.5
17314,6.5
17315,7.5
17316,5.5
17317,7.5
17318,3.5
17319,4.5
17320,7.5
17321,4.5
17322,3.5
17323,3.5
17324,3.5
17325,2.5
17326,4.5
17327,1.5
17328,1.5
17329,5.5
17330,3.5
17331,5.5
17332,4.5
17333,3.5
17334,4.5
17335,4.5
17336,7.5
17337,5.5
17338,6.5
17339,6.5
17340,6.5
17341,7.5
17342,4.5
17343,1.5
17344,1.5
17345,1.5
17346,4.5
17347,3.5
17348,4.5
17349,2.5
17350,6.5
17351,3.5
17352,6.5
17353,4.5
17354,6.5
17355,4.5
17356,6.5
17357,6.5
17358,5.5
17359,8.5
17360,5.5
17361,6.5
17362,6.5
17363,6.5
17364,6.5
17365,6.5
17366,3.5
17367,7.5
17368,6.5
17369,6.5
17370,8.5
17371,7.5
17372,3.5
17373,4.5
17374,3.5
17375,5.5
17376,5.5
17377,0.0
17378,2.5
17379,7.5
17380,3.5
17381,6.5
17382,6.5
17383,6.5
17384,8.5
17385,5.5
17386,5.5
17387,6.5
17388,6.5
17389,5.5
17390,6.5
17391,4.5
17392,7.5
17393,6.5
17394,6.5
17395,5.5
17396,8.5
17397,5.5
17398,4.5
17399,4.5
17400,5.5
17401,2.5
17402,4.5
17403,3.5
17404,6.5
17405,7.5
17406,2.5
17407,4.5
17408,4.5
17409,4.5
17410,2.5
17411,6.5
17412,2.5
17413,6.5
17414,6.5
17415,4.5
17416,5.5
17417,6.5
17418,6.5
17419,7.5
17420,4.5
17421,7.5
17422,2.5
17423,0.5
17424,6.5
17425,6.5
17426,2.5
17427,3.5
17428,1.5
17429,4.5
17430,4.5
17431,5.5
17432,5.5
17433,1.5
17434,6.5
17435,4.5
17436,2.5
17437,0.5
17438,6.5
17439,2.5
17440,1.5
17441,2.5
17442,1.5
17443,1.5
17444,4.5
17445,3.5
17446,1.5
17447,5.5
17448,0.5
17449,5.5
17450,5.5
17451,5.5
17452,5.5
17453,6.5
17454,7.5
17455,3.5
17456,5.5
17457,4.5
17458,6.5
17459,7.5
17460,2.5
17461,5.5
17462,2.5
17463,1.5
17464,4.5
17465,1.5
17466,2.5
17467,2.5
17468,5.5
17469,5.5
17470,1.5
17471,6.5
17472,3.5
17473,5.5
17474,3.5
17475,2.5
17476,6.5
17477,4.5
17478,7.5
17479,3.5
17480,4.5
17481,4.5
17482,5.5
17483,5.5
17484,4.5
17485,6.5
17486,8.5
17487,2.5
17488,6.5
17489,2.5
17490,7.5
17491,4.5
17492,5.5
17493,6.5
17494,4.5
17495,1.5
17496,7.5
17497,6.5
17498,6.5
17499,4.5
17500,2.5
17501,2.5
17502,4.5
17503,2.5
17504,1.5
17505,1.5
17506,0.5
17507,2.5
17508,2.5
17509,6.5
17510,6.5
17511,3.5
17512,5.5
17513,4.5
17514,3.5
17515,6.5
17516,4.5
17517,2.5
17518,5.5
17519,4.5
17520,3.5
17521,7.5
17522,6.5
17523,6.5
17524,1.5
17525,6.5
17526,7.5
17527,5.5
17528,5.5
17529,5.5
17530,3.5
17531,5.5
17532,4.5
17533,3.5
17534,6.5
17535,5.5
17536,4.5
17537,7.5
17538,3.5
17539,5.5
17540,6.5
17541,7.5
17542,1.5
17543,4.5
17544,4.5
17545,7.5
17546,3.5
17547,6.5
17548,4.5
17549,1.5
17550,6.5
17551,6.5
17552,4.5
17553,4.5
17554,7.5
17555,5.5
17556,4.5
17557,4.5
17558,5.5
17559,8.5
17560,6.5
17561,6.5
17562,4.5
17563,2.5
17564,5.5
17565,7.5
17566,5.5
17567,1.5
17568,3.5
17569,0.0
17570,2.5
17571,7.5
17572,4.5
17573,2.5
17574,1.5
17575,3.5
17576,1.5
17577,4.5
17578,4.5
17579,6.5
17580,6.5
17581,5.5
17582,4.5
17583,4.5
17584,5.5
17585,4.5
17586,5.5
17587,4.5
17588,2.5
17589,5.5
17590,6.5
17591,6.5
17592,6.5
17593,2.5
17594,5.5
17595,6.5
17596,2.5
17597,3.5
17598,5.5
17599,6.5
17600,2.5
17601,6.5
17602,5.5
