id,Danceability
17170,7.0
17171,6.0
17172,4.0
17173,3.0
17174,6.0
17175,6.0
17176,3.0
17177,3.0
17178,5.0
17179,3.0
17180,4.0
17181,3.0
17182,5.0
17183,5.0
17184,5.0
17185,5.0
17186,5.0
17187,2.0
17188,4.0
17189,6.0
17190,7.0
17191,5.0
17192,7.0
17193,7.0
17194,4.0
17195,9.0
17196,9.0
17197,7.0
17198,9.0
17199,5.0
17200,4.0
17201,2.0
17202,0.0
17203,2.0
17204,7.0
17205,4.0
17206,4.0
17207,1.0
17208,2.0
17209,1.0
17210,4.0
17211,5.0
17212,0.0
17213,8.0
17214,7.0
17215,5.0
17216,6.0
17217,5.0
17218,5.0
17219,6.0
17220,5.0
17221,1.0
17222,4.0
17223,5.0
17224,3.0
17225,2.0
17226,3.0
17227,3.0
17228,5.0
17229,4.0
17230,1.0
17231,4.0
17232,4.0
17233,2.0
17234,2.0
17235,3.0
17236,2.0
17237,1.0
17238,1.0
17239,3.0
17240,0.0
17241,1.0
17242,1.0
17243,3.0
17244,1.0
17245,4.0
17246,5.0
17247,8.0
17248,1.0
17249,5.0
17250,1.0
17251,4.0
17252,3.0
17253,5.0
17254,5.0
17255,8.0
17256,6.0
17257,8.0
17258,3.0
17259,3.0
17260,6.0
17261,5.0
17262,7.0
17263,9.0
17264,6.0
17265,6.0
17266,3.0
17267,5.0
17268,8.0
17269,5.0
17270,8.0
17271,8.0
17272,7.0
17273,7.0
17274,7.0
17275,7.0
17276,4.0
17277,3.0
17278,6.0
17279,5.0
17280,2.0
17281,6.0
17282,1.0
17283,7.0
17284,8.0
17285,7.0
17286,5.0
17287,3.0
17288,7.0
17289,4.0
17290,6.0
17291,5.0
17292,6.0
17293,5.0
17294,8.0
17295,8.0
17296,7.0
17297,6.0
17298,8.0
17299,9.0
17300,9.0
17301,7.0
17302,8.0
17303,0.0
17304,9.0
17305,4.0
17306,5.0
17307,3.0
17308,1.0
17309,6.0
17310,8.0
17311,7.0
17312,4.0
17313,7.0
17314,8.0
17315,7.0
17316,7.0
17317,6.0
17318,5.0
17319,3.0
17320,8.0
17321,6.0
17322,3.0
17323,4.0
17324,5.0
17325,2.0
17326,5.0
17327,2.0
17328,1.0
17329,6.0
17330,3.0
17331,4.0
17332,4.0
17333,2.0
17334,2.0
17335,3.0
17336,8.0
17337,4.0
17338,8.0
17339,7.0
17340,7.0
17341,7.0
17342,4.0
17343,1.0
17344,2.0
17345,3.0
17346,7.0
17347,4.0
17348,5.0
17349,2.0
17350,8.0
17351,3.0
17352,7.0
17353,6.0
17354,6.0
17355,5.0
17356,6.0
17357,7.0
17358,6.0
17359,9.0
17360,7.0
17361,7.0
17362,6.0
17363,8.0
17364,9.0
17365,7.0
17366,3.0
17367,7.0
17368,7.0
17369,7.0
17370,8.0
17371,8.0
17372,2.0
17373,4.0
17374,4.0
17375,5.0
17376,4.0
17377,0.0
17378,2.0
17379,8.0
17380,5.0
17381,6.0
17382,6.0
17383,7.0
17384,9.0
17385,6.0
17386,7.0
17387,7.0
17388,7.0
17389,6.0
17390,7.0
17391,6.0
17392,8.0
17393,7.0
17394,7.0
17395,6.0
17396,8.0
17397,7.0
17398,5.0
17399,5.0
17400,5.0
17401,2.0
17402,5.0
17403,3.0
17404,7.0
