id,Danceability
17170,6.0
17171,5.0
17172,3.0
17173,4.0
17174,6.0
17175,6.0
17176,4.0
17177,3.0
17178,5.0
17179,4.0
17180,5.0
17181,5.0
17182,6.0
17183,5.0
17184,5.0
17185,5.0
17186,5.0
17187,2.0
17188,4.0
17189,6.0
17190,7.0
17191,4.0
17192,7.0
17193,7.0
17194,4.0
17195,8.0
17196,7.0
17197,7.0
17198,9.0
17199,4.0
17200,5.0
17201,2.0
17202,1.0
17203,1.0
17204,5.0
17205,3.0
17206,6.0
17207,2.0
17208,3.0
17209,2.0
17210,5.0
17211,6.0
17212,1.0
17213,8.0
17214,7.0
17215,5.0
17216,7.0
17217,7.0
17218,6.0
17219,7.0
17220,7.0
17221,3.0
17222,5.0
17223,5.0
17224,3.0
17225,2.0
17226,3.0
17227,3.0
17228,4.0
17229,3.0
17230,0.0
17231,4.0
17232,5.0
17233,3.0
17234,1.0
17235,3.0
17236,1.0
17237,3.0
17238,1.0
17239,4.0
17240,0.0
17241,1.0
17242,1.0
17243,4.0
17244,1.0
17245,4.0
17246,5.0
17247,8.0
17248,3.0
17249,5.0
17250,1.0
17251,4.0
17252,5.0
17253,4.0
17254,5.0
17255,8.0
17256,5.0
17257,6.0
17258,3.0
17259,3.0
17260,6.0
17261,6.0
17262,6.0
17263,9.0
17264,7.0
17265,7.0
17266,4.0
17267,5.0
17268,8.0
17269,6.0
17270,6.0
17271,8.0
17272,6.0
17273,6.0
17274,7.0
17275,6.0
17276,4.0
17277,4.0
17278,6.0
17279,3.0
17280,2.0
17281,6.0
17282,0.0
17283,7.0
17284,8.0
17285,8.0
17286,6.0
17287,4.0
17288,8.0
17289,4.0
17290,5.0
17291,6.0
17292,6.0
17293,5.0
17294,7.0
17295,7.0
17296,7.0
17297,5.0
17298,7.0
17299,9.0
17300,9.0
17301,7.0
17302,7.0
17303,1.0
17304,8.0
17305,4.0
17306,5.0
17307,4.0
17308,3.0
17309,8.0
17310,6.0
17311,6.0
17312,4.0
17313,7.0
17314,7.0
17315,8.0
17316,6.0
17317,6.0
17318,4.0
17319,6.0
17320,8.0
17321,6.0
17322,4.0
17323,4.0
17324,4.0
17325,2.0
17326,6.0
17327,1.0
17328,1.0
17329,6.0
17330,2.0
17331,5.0
17332,4.0
17333,3.0
17334,3.0
17335,5.0
17336,6.0
17337,5.0
17338,7.0
17339,7.0
17340,6.0
17341,7.0
17342,5.0
17343,2.0
17344,2.0
17345,2.0
17346,7.0
17347,5.0
17348,6.0
17349,2.0
17350,6.0
17351,4.0
17352,7.0
17353,6.0
17354,7.0
17355,4.0
17356,7.0
17357,7.0
17358,5.0
17359,8.0
17360,7.0
17361,6.0
17362,6.0
17363,7.0
17364,8.0
17365,7.0
17366,3.0
17367,7.0
17368,7.0
17369,6.0
17370,7.0
17371,7.0
17372,4.0
17373,5.0
17374,5.0
17375,6.0
17376,5.0
17377,1.0
17378,2.0
17379,8.0
17380,4.0
17381,6.0
17382,7.0
17383,7.0
17384,8.0
17385,6.0
17386,7.0
17387,6.0
17388,6.0
17389,7.0
17390,7.0
17391,5.0
17392,7.0
17393,6.0
17394,7.0
17395,6.0
17396,8.0
17397,5.0
17398,6.0
17399,5.0
17400,5.0
17401,3.0
17402,5.0
17403,2.0
17404,7.0
17405,7.0
17406,3.0
17407,4.0
17408,5.0
17409,5.0
17410,4.0
17411,6.0
17412,3.0
17413,6.0
17414,7.0
17415,4.0
17416,6.0
17417,7.0
17418,6.0
17419,8.0
17420,4.0
17421,8.0
17422,4.0
17423,2.0
17424,7.0
17425,7.0
17426,5.0
17427,5.0
17428,1.0
17429,4.0
17430,5.0
17431,6.0
17432,6.0
17433,4.0
17434,6.0
17435,5.0
17436,2.0
17437,1.0
17438,7.0
17439,5.0
17440,2.0
17441,3.0
17442,1.0
17443,3.0
17444,5.0
17445,4.0
17446,3.0
17447,6.0
17448,1.0
17449,5.0
17450,6.0
17451,6.0
17452,4.0
17453,7.0
17454,7.0
17455,4.0
17456,6.0
17457,6.0
17458,6.0
17459,7.0
17460,3.0
17461,6.0
17462,3.0
17463,3.0
17464,5.0
17465,2.0
17466,4.0
17467,3.0
17468,6.0
17469,5.0
17470,3.0
17471,6.0
17472,2.0
17473,6.0
17474,3.0
17475,4.0
17476,6.0
17477,5.0
17478,8.0
17479,5.0
17480,5.0
17481,6.0
17482,5.0
17483,7.0
17484,4.0
17485,5.0
17486,9.0
17487,4.0
17488,8.0
17489,3.0
17490,7.0
17491,6.0
