id,Danceability
17170,2.0
17171,2.0
17172,2.0
17173,2.0
17174,7.0
17175,7.0
17176,7.0
17177,2.0
17178,7.0
17179,2.0
17180,7.0
17181,2.0
17182,7.0
17183,2.0
17184,7.0
17185,2.0
17186,2.0
17187,2.0
17188,2.0
17189,7.0
17190,7.0
17191,7.0
17192,7.0
17193,7.0
17194,7.0
17195,7.0
17196,7.0
17197,7.0
17198,7.0
17199,2.0
17200,2.0
17201,2.0
17202,2.0
17203,2.0
17204,7.0
17205,2.0
17206,7.0
17207,2.0
17208,2.0
17209,2.0
17210,7.0
17211,7.0
17212,2.0
17213,7.0
17214,7.0
17215,7.0
17216,7.0
17217,7.0
17218,7.0
17219,7.0
17220,7.0
17221,2.0
17222,7.0
17223,7.0
17224,2.0
17225,2.0
17226,7.0
17227,2.0
17228,2.0
17229,2.0
17230,2.0
17231,2.0
17232,7.0
17233,2.0
17234,2.0
17235,2.0
17236,2.0
17237,2.0
17238,2.0
17239,2.0
17240,2.0
17241,2.0
17242,2.0
17243,7.0
17244,2.0
17245,2.0
17246,7.0
17247,7.0
17248,2.0
17249,7.0
17250,2.0
17251,7.0
17252,7.0
17253,7.0
17254,7.0
17255,7.0
17256,7.0
17257,7.0
17258,7.0
17259,7.0
17260,7.0
17261,7.0
17262,7.0
17263,7.0
17264,7.0
17265,7.0
17266,2.0
17267,7.0
17268,7.0
17269,7.0
17270,7.0
17271,7.0
17272,7.0
17273,7.0
17274,7.0
17275,7.0
17276,7.0
17277,2.0
17278,7.0
17279,2.0
17280,7.0
17281,7.0
17282,2.0
17283,7.0
17284,7.0
17285,7.0
17286,7.0
17287,2.0
17288,7.0
17289,7.0
17290,7.0
17291,2.0
17292,7.0
17293,2.0
17294,7.0
17295,7.0
17296,7.0
17297,7.0
17298,7.0
17299,7.0
17300,7.0
17301,7.0
17302,7.0
17303,2.0
17304,7.0
17305,2.0
17306,7.0
17307,2.0
17308,7.0
17309,7.0
17310,7.0
17311,7.0
17312,2.0
17313,7.0
17314,7.0
17315,7.0
17316,7.0
17317,7.0
17318,7.0
17319,2.0
17320,7.0
17321,7.0
17322,7.0
17323,2.0
17324,7.0
17325,2.0
17326,2.0
17327,2.0
17328,2.0
17329,7.0
17330,2.0
17331,7.0
17332,7.0
17333,2.0
17334,2.0
17335,7.0
17336,7.0
17337,7.0
17338,7.0
17339,2.0
17340,7.0
17341,2.0
17342,2.0
17343,2.0
17344,2.0
17345,2.0
17346,2.0
17347,7.0
17348,7.0
17349,2.0
17350,7.0
17351,2.0
17352,7.0
17353,7.0
17354,7.0
17355,2.0
17356,7.0
17357,7.0
17358,7.0
17359,7.0
17360,7.0
17361,7.0
17362,7.0
17363,7.0
17364,7.0
17365,7.0
17366,7.0
17367,7.0
17368,7.0
